test_id,weight,k,l1,l2,tukey,tukey_lambda,seed,kmeans,accuracy
2630,distance,4,1,1,True,1,300,10,85.74000000000001
2631,distance,4,1,1,True,1,400,10,85.71000000000001
2632,distance,4,1,1,True,1,200,25,86.08
2633,distance,4,1,1,True,1,300,25,86.21000000000001
2634,distance,4,1,1,True,1,400,25,85.98
2635,distance,4,1,1,True,1,200,50,86.08
2636,distance,4,1,1,True,1,300,50,86.18
2637,distance,4,1,1,True,1,400,50,86.08
2638,distance,4,1,1,True,1,200,100,85.95
2639,distance,4,1,1,True,1,300,100,85.78
2640,distance,4,1,1,True,1,400,100,86.0
2641,distance,4,1,2,True,1,200,10,85.86
2642,distance,4,1,2,True,1,300,10,85.72000000000001
2643,distance,4,1,2,True,1,400,10,85.74000000000001
2644,distance,4,1,2,True,1,200,25,86.14
2645,distance,4,1,2,True,1,300,25,86.24000000000001
2646,distance,4,1,2,True,1,400,25,86.03
2647,distance,4,1,2,True,1,200,50,86.11000000000001
2648,distance,4,1,2,True,1,300,50,86.17
2649,distance,4,1,2,True,1,400,50,86.16
2650,distance,4,1,2,True,1,200,100,85.99
2651,distance,4,1,2,True,1,300,100,85.83000000000001
2652,distance,4,1,2,True,1,400,100,86.09
2653,distance,4,1,2.5,True,1,200,10,85.84
2654,distance,4,1,2.5,True,1,300,10,85.72000000000001
2655,distance,4,1,2.5,True,1,400,10,85.74000000000001
2656,distance,4,1,2.5,True,1,200,25,86.14
2657,distance,4,1,2.5,True,1,300,25,86.24000000000001
2658,distance,4,1,2.5,True,1,400,25,86.02000000000001
2659,distance,4,1,2.5,True,1,200,50,86.12
2660,distance,4,1,2.5,True,1,300,50,86.17
2661,distance,4,1,2.5,True,1,400,50,86.16
2662,distance,4,1,2.5,True,1,200,100,85.99
2663,distance,4,1,2.5,True,1,300,100,85.82000000000001
2664,distance,4,1,2.5,True,1,400,100,86.09
2665,distance,4,1,5,True,1,200,10,85.85000000000001
2666,distance,4,1,5,True,1,300,10,85.72000000000001
2667,distance,4,1,5,True,1,400,10,85.74000000000001
2668,distance,4,1,5,True,1,200,25,86.14
2669,distance,4,1,5,True,1,300,25,86.24000000000001
2670,distance,4,1,5,True,1,400,25,86.03
2671,distance,4,1,5,True,1,200,50,86.12
2672,distance,4,1,5,True,1,300,50,86.17
2673,distance,4,1,5,True,1,400,50,86.14
2674,distance,4,1,5,True,1,200,100,86.02000000000001
2675,distance,4,1,5,True,1,300,100,85.82000000000001
2676,distance,4,1,5,True,1,400,100,86.08
2677,distance,4,1,10,True,1,200,10,85.85000000000001
2678,distance,4,1,10,True,1,300,10,85.72000000000001
2679,distance,4,1,10,True,1,400,10,85.74000000000001
2680,distance,4,1,10,True,1,200,25,86.12
2681,distance,4,1,10,True,1,300,25,86.24000000000001
2682,distance,4,1,10,True,1,400,25,86.03
2683,distance,4,1,10,True,1,200,50,86.1
2684,distance,4,1,10,True,1,300,50,86.17
2685,distance,4,1,10,True,1,400,50,86.15
2686,distance,4,1,10,True,1,200,100,86.02000000000001
2687,distance,4,1,10,True,1,300,100,85.82000000000001
2688,distance,4,1,10,True,1,400,100,86.08
2689,distance,4,2,0,True,1,200,10,86.28
2690,distance,4,2,0,True,1,300,10,86.36
2691,distance,4,2,0,True,1,400,10,86.41000000000001
2692,distance,4,2,0,True,1,200,25,86.69
2693,distance,4,2,0,True,1,300,25,86.63000000000001
2694,distance,4,2,0,True,1,400,25,86.67
2695,distance,4,2,0,True,1,200,50,86.7
2696,distance,4,2,0,True,1,300,50,86.64
2697,distance,4,2,0,True,1,400,50,86.58
2698,distance,4,2,0,True,1,200,100,86.71000000000001
2699,distance,4,2,0,True,1,300,100,86.36
2700,distance,4,2,0,True,1,400,100,86.73
2701,distance,4,2,0.5,True,1,200,10,86.28
2702,distance,4,2,0.5,True,1,300,10,86.36
2703,distance,4,2,0.5,True,1,400,10,86.42
2704,distance,4,2,0.5,True,1,200,25,86.69
2705,distance,4,2,0.5,True,1,300,25,86.63000000000001
2706,distance,4,2,0.5,True,1,400,25,86.67
2707,distance,4,2,0.5,True,1,200,50,86.7
2708,distance,4,2,0.5,True,1,300,50,86.64
2709,distance,4,2,0.5,True,1,400,50,86.56
2710,distance,4,2,0.5,True,1,200,100,86.71000000000001
2711,distance,4,2,0.5,True,1,300,100,86.36
2712,distance,4,2,0.5,True,1,400,100,86.73
2713,distance,4,2,1,True,1,200,10,86.28
2714,distance,4,2,1,True,1,300,10,86.36
2715,distance,4,2,1,True,1,400,10,86.42
2716,distance,4,2,1,True,1,200,25,86.69
2717,distance,4,2,1,True,1,300,25,86.63000000000001
2718,distance,4,2,1,True,1,400,25,86.66
2719,distance,4,2,1,True,1,200,50,86.68
2720,distance,4,2,1,True,1,300,50,86.64
2721,distance,4,2,1,True,1,400,50,86.57000000000001
2722,distance,4,2,1,True,1,200,100,86.71000000000001
2723,distance,4,2,1,True,1,300,100,86.35000000000001
2724,distance,4,2,1,True,1,400,100,86.73
2725,distance,4,2,2,True,1,200,10,86.27
2726,distance,4,2,2,True,1,300,10,86.35000000000001
2727,distance,4,2,2,True,1,400,10,86.42
2728,distance,4,2,2,True,1,200,25,86.7
2729,distance,4,2,2,True,1,300,25,86.57000000000001
2730,distance,4,2,2,True,1,400,25,86.63000000000001
2731,distance,4,2,2,True,1,200,50,86.65
2732,distance,4,2,2,True,1,300,50,86.61000000000001
2733,distance,4,2,2,True,1,400,50,86.57000000000001
2734,distance,4,2,2,True,1,200,100,86.7
2735,distance,4,2,2,True,1,300,100,86.34
2736,distance,4,2,2,True,1,400,100,86.71000000000001
2737,distance,4,2,2.5,True,1,200,10,86.33000000000001
2738,distance,4,2,2.5,True,1,300,10,86.35000000000001
2739,distance,4,2,2.5,True,1,400,10,86.42
2740,distance,4,2,2.5,True,1,200,25,86.72000000000001
2741,distance,4,2,2.5,True,1,300,25,86.63000000000001
2742,distance,4,2,2.5,True,1,400,25,86.68
2743,distance,4,2,2.5,True,1,200,50,86.69
2744,distance,4,2,2.5,True,1,300,50,86.68
2745,distance,4,2,2.5,True,1,400,50,86.62
2746,distance,4,2,2.5,True,1,200,100,86.72000000000001
2747,distance,4,2,2.5,True,1,300,100,86.39
2748,distance,4,2,2.5,True,1,400,100,86.79
2749,distance,4,2,5,True,1,200,10,86.27
2750,distance,4,2,5,True,1,300,10,86.35000000000001
2751,distance,4,2,5,True,1,400,10,86.42
2752,distance,4,2,5,True,1,200,25,86.68
2753,distance,4,2,5,True,1,300,25,86.64
2754,distance,4,2,5,True,1,400,25,86.68
2755,distance,4,2,5,True,1,200,50,86.67
2756,distance,4,2,5,True,1,300,50,86.65
2757,distance,4,2,5,True,1,400,50,86.58
2758,distance,4,2,5,True,1,200,100,86.69
2759,distance,4,2,5,True,1,300,100,86.38
2760,distance,4,2,5,True,1,400,100,86.74000000000001
2761,distance,4,2,10,True,1,200,10,86.27
2762,distance,4,2,10,True,1,300,10,86.35000000000001
2763,distance,4,2,10,True,1,400,10,86.41000000000001
2764,distance,4,2,10,True,1,200,25,86.68
2765,distance,4,2,10,True,1,300,25,86.62
2766,distance,4,2,10,True,1,400,25,86.66
2767,distance,4,2,10,True,1,200,50,86.69
2768,distance,4,2,10,True,1,300,50,86.64
2769,distance,4,2,10,True,1,400,50,86.58
2770,distance,4,2,10,True,1,200,100,86.71000000000001
2771,distance,4,2,10,True,1,300,100,86.36
2772,distance,4,2,10,True,1,400,100,86.74000000000001
2773,distance,4,2.5,0,True,1,200,10,86.53
2774,distance,4,2.5,0,True,1,300,10,86.58
2775,distance,4,2.5,0,True,1,400,10,86.48
2776,distance,4,2.5,0,True,1,200,25,86.77
2777,distance,4,2.5,0,True,1,300,25,86.65
2778,distance,4,2.5,0,True,1,400,25,86.78
2779,distance,4,2.5,0,True,1,200,50,86.77
2780,distance,4,2.5,0,True,1,300,50,86.72000000000001
2781,distance,4,2.5,0,True,1,400,50,86.61000000000001
2782,distance,4,2.5,0,True,1,200,100,86.74000000000001
2783,distance,4,2.5,0,True,1,300,100,86.49
2784,distance,4,2.5,0,True,1,400,100,86.86
2785,distance,4,2.5,0.5,True,1,200,10,86.53
2786,distance,4,2.5,0.5,True,1,300,10,86.58
2787,distance,4,2.5,0.5,True,1,400,10,86.47
2788,distance,4,2.5,0.5,True,1,200,25,86.77
2789,distance,4,2.5,0.5,True,1,300,25,86.65
2790,distance,4,2.5,0.5,True,1,400,25,86.78
2791,distance,4,2.5,0.5,True,1,200,50,86.77
2792,distance,4,2.5,0.5,True,1,300,50,86.73
2793,distance,4,2.5,0.5,True,1,400,50,86.61000000000001
2794,distance,4,2.5,0.5,True,1,200,100,86.74000000000001
2795,distance,4,2.5,0.5,True,1,300,100,86.49
2796,distance,4,2.5,0.5,True,1,400,100,86.86
2797,distance,4,2.5,1,True,1,200,10,86.53
2798,distance,4,2.5,1,True,1,300,10,86.58
2799,distance,4,2.5,1,True,1,400,10,86.47
2800,distance,4,2.5,1,True,1,200,25,86.77
2801,distance,4,2.5,1,True,1,300,25,86.65
2802,distance,4,2.5,1,True,1,400,25,86.78
2803,distance,4,2.5,1,True,1,200,50,86.77
2804,distance,4,2.5,1,True,1,300,50,86.73
2805,distance,4,2.5,1,True,1,400,50,86.61000000000001
2806,distance,4,2.5,1,True,1,200,100,86.72000000000001
2807,distance,4,2.5,1,True,1,300,100,86.49
2808,distance,4,2.5,1,True,1,400,100,86.86
2809,distance,4,2.5,2,True,1,200,10,86.52000000000001
2810,distance,4,2.5,2,True,1,300,10,86.54
2811,distance,4,2.5,2,True,1,400,10,86.46000000000001
2812,distance,4,2.5,2,True,1,200,25,86.79
2813,distance,4,2.5,2,True,1,300,25,86.65
2814,distance,4,2.5,2,True,1,400,25,86.78
2815,distance,4,2.5,2,True,1,200,50,86.76
2816,distance,4,2.5,2,True,1,300,50,86.74000000000001
2817,distance,4,2.5,2,True,1,400,50,86.6
2818,distance,4,2.5,2,True,1,200,100,86.71000000000001
2819,distance,4,2.5,2,True,1,300,100,86.5
2820,distance,4,2.5,2,True,1,400,100,86.83000000000001
2821,distance,4,2.5,2.5,True,1,200,10,86.49
2822,distance,4,2.5,2.5,True,1,300,10,86.49
2823,distance,4,2.5,2.5,True,1,400,10,86.43
2824,distance,4,2.5,2.5,True,1,200,25,86.74000000000001
2825,distance,4,2.5,2.5,True,1,300,25,86.64
2826,distance,4,2.5,2.5,True,1,400,25,86.76
2827,distance,4,2.5,2.5,True,1,200,50,86.75
2828,distance,4,2.5,2.5,True,1,300,50,86.75
2829,distance,4,2.5,2.5,True,1,400,50,86.63000000000001
2830,distance,4,2.5,2.5,True,1,200,100,86.75
2831,distance,4,2.5,2.5,True,1,300,100,86.5
2832,distance,4,2.5,2.5,True,1,400,100,86.85000000000001
2833,distance,4,2.5,5,True,1,200,10,86.56
2834,distance,4,2.5,5,True,1,300,10,86.57000000000001
2835,distance,4,2.5,5,True,1,400,10,86.48
2836,distance,4,2.5,5,True,1,200,25,86.77
2837,distance,4,2.5,5,True,1,300,25,86.65
2838,distance,4,2.5,5,True,1,400,25,86.79
2839,distance,4,2.5,5,True,1,200,50,86.76
2840,distance,4,2.5,5,True,1,300,50,86.74000000000001
2841,distance,4,2.5,5,True,1,400,50,86.62
2842,distance,4,2.5,5,True,1,200,100,86.75
2843,distance,4,2.5,5,True,1,300,100,86.5
2844,distance,4,2.5,5,True,1,400,100,86.86
2845,distance,4,2.5,10,True,1,200,10,86.56
2846,distance,4,2.5,10,True,1,300,10,86.57000000000001
2847,distance,4,2.5,10,True,1,400,10,86.5
2848,distance,4,2.5,10,True,1,200,25,86.77
2849,distance,4,2.5,10,True,1,300,25,86.66
2850,distance,4,2.5,10,True,1,400,25,86.8
2851,distance,4,2.5,10,True,1,200,50,86.76
2852,distance,4,2.5,10,True,1,300,50,86.73
2853,distance,4,2.5,10,True,1,400,50,86.62
2854,distance,4,2.5,10,True,1,200,100,86.75
2855,distance,4,2.5,10,True,1,300,100,86.49
2856,distance,4,2.5,10,True,1,400,100,86.85000000000001
2857,distance,4,5,0,True,1,200,10,86.73
2858,distance,4,5,0,True,1,300,10,86.84
2859,distance,4,5,0,True,1,400,10,86.63000000000001
2860,distance,4,5,0,True,1,200,25,86.86
2861,distance,4,5,0,True,1,300,25,86.82000000000001
2862,distance,4,5,0,True,1,400,25,86.94000000000001
2863,distance,4,5,0,True,1,200,50,86.97
2864,distance,4,5,0,True,1,300,50,86.83000000000001
2865,distance,4,5,0,True,1,400,50,86.91000000000001
2866,distance,4,5,0,True,1,200,100,86.82000000000001
2867,distance,4,5,0,True,1,300,100,86.37
2868,distance,4,5,0,True,1,400,100,86.77
2869,distance,4,5,0.5,True,1,200,10,86.73
2870,distance,4,5,0.5,True,1,300,10,86.84
2871,distance,4,5,0.5,True,1,400,10,86.63000000000001
2872,distance,4,5,0.5,True,1,200,25,86.86
2873,distance,4,5,0.5,True,1,300,25,86.82000000000001
2874,distance,4,5,0.5,True,1,400,25,86.94000000000001
2875,distance,4,5,0.5,True,1,200,50,86.97
2876,distance,4,5,0.5,True,1,300,50,86.83000000000001
2877,distance,4,5,0.5,True,1,400,50,86.91000000000001
2878,distance,4,5,0.5,True,1,200,100,86.82000000000001
2879,distance,4,5,0.5,True,1,300,100,86.37
2880,distance,4,5,0.5,True,1,400,100,86.77
2881,distance,4,5,1,True,1,200,10,86.73
2882,distance,4,5,1,True,1,300,10,86.84
2883,distance,4,5,1,True,1,400,10,86.63000000000001
2884,distance,4,5,1,True,1,200,25,86.86
2885,distance,4,5,1,True,1,300,25,86.82000000000001
2886,distance,4,5,1,True,1,400,25,86.94000000000001
2887,distance,4,5,1,True,1,200,50,86.97
2888,distance,4,5,1,True,1,300,50,86.83000000000001
2889,distance,4,5,1,True,1,400,50,86.91000000000001
2890,distance,4,5,1,True,1,200,100,86.82000000000001
2891,distance,4,5,1,True,1,300,100,86.37
2892,distance,4,5,1,True,1,400,100,86.77
2893,distance,4,5,2,True,1,200,10,86.73
2894,distance,4,5,2,True,1,300,10,86.85000000000001
2895,distance,4,5,2,True,1,400,10,86.63000000000001
2896,distance,4,5,2,True,1,200,25,86.86
2897,distance,4,5,2,True,1,300,25,86.82000000000001
2898,distance,4,5,2,True,1,400,25,86.94000000000001
2899,distance,4,5,2,True,1,200,50,86.97
2900,distance,4,5,2,True,1,300,50,86.83000000000001
2901,distance,4,5,2,True,1,400,50,86.91000000000001
2902,distance,4,5,2,True,1,200,100,86.82000000000001
2903,distance,4,5,2,True,1,300,100,86.36
2904,distance,4,5,2,True,1,400,100,86.77
2905,distance,4,5,2.5,True,1,200,10,86.73
2906,distance,4,5,2.5,True,1,300,10,86.85000000000001
2907,distance,4,5,2.5,True,1,400,10,86.63000000000001
2908,distance,4,5,2.5,True,1,200,25,86.86
2909,distance,4,5,2.5,True,1,300,25,86.83000000000001
2910,distance,4,5,2.5,True,1,400,25,86.94000000000001
2911,distance,4,5,2.5,True,1,200,50,86.97
2912,distance,4,5,2.5,True,1,300,50,86.84
2913,distance,4,5,2.5,True,1,400,50,86.91000000000001
2914,distance,4,5,2.5,True,1,200,100,86.82000000000001
2915,distance,4,5,2.5,True,1,300,100,86.36
2916,distance,4,5,2.5,True,1,400,100,86.77
2917,distance,4,5,5,True,1,200,10,86.69
2918,distance,4,5,5,True,1,300,10,86.78
2919,distance,4,5,5,True,1,400,10,86.58
2920,distance,4,5,5,True,1,200,25,86.87
2921,distance,4,5,5,True,1,300,25,86.8
2922,distance,4,5,5,True,1,400,25,86.89
2923,distance,4,5,5,True,1,200,50,86.96000000000001
2924,distance,4,5,5,True,1,300,50,86.83000000000001
2925,distance,4,5,5,True,1,400,50,86.93
2926,distance,4,5,5,True,1,200,100,86.79
2927,distance,4,5,5,True,1,300,100,86.35000000000001
2928,distance,4,5,5,True,1,400,100,86.75
2929,distance,4,5,10,True,1,200,10,86.74000000000001
2930,distance,4,5,10,True,1,300,10,86.84
2931,distance,4,5,10,True,1,400,10,86.62
2932,distance,4,5,10,True,1,200,25,86.89
2933,distance,4,5,10,True,1,300,25,86.83000000000001
2934,distance,4,5,10,True,1,400,25,86.94000000000001
2935,distance,4,5,10,True,1,200,50,87.0
2936,distance,4,5,10,True,1,300,50,86.84
2937,distance,4,5,10,True,1,400,50,86.92
2938,distance,4,5,10,True,1,200,100,86.83000000000001
2939,distance,4,5,10,True,1,300,100,86.37
2940,distance,4,5,10,True,1,400,100,86.79
2941,distance,4,10,0,True,1,200,10,86.61000000000001
2942,distance,4,10,0,True,1,300,10,86.88
2943,distance,4,10,0,True,1,400,10,86.51
2944,distance,4,10,0,True,1,200,25,86.88
2945,distance,4,10,0,True,1,300,25,86.69
2946,distance,4,10,0,True,1,400,25,86.88
2947,distance,4,10,0,True,1,200,50,86.7
2948,distance,4,10,0,True,1,300,50,86.97
2949,distance,4,10,0,True,1,400,50,86.89
2950,distance,4,10,0,True,1,200,100,86.72000000000001
2951,distance,4,10,0,True,1,300,100,86.39
2952,distance,4,10,0,True,1,400,100,86.81
2953,distance,4,10,0.5,True,1,200,10,86.61000000000001
2954,distance,4,10,0.5,True,1,300,10,86.88
2955,distance,4,10,0.5,True,1,400,10,86.51
2956,distance,4,10,0.5,True,1,200,25,86.88
2957,distance,4,10,0.5,True,1,300,25,86.69
2958,distance,4,10,0.5,True,1,400,25,86.88
2959,distance,4,10,0.5,True,1,200,50,86.7
2960,distance,4,10,0.5,True,1,300,50,86.97
2961,distance,4,10,0.5,True,1,400,50,86.89
2962,distance,4,10,0.5,True,1,200,100,86.72000000000001
2963,distance,4,10,0.5,True,1,300,100,86.39
2964,distance,4,10,0.5,True,1,400,100,86.81
2965,distance,4,10,1,True,1,200,10,86.61000000000001
2966,distance,4,10,1,True,1,300,10,86.88
2967,distance,4,10,1,True,1,400,10,86.51
2968,distance,4,10,1,True,1,200,25,86.88
2969,distance,4,10,1,True,1,300,25,86.69
2970,distance,4,10,1,True,1,400,25,86.88
2971,distance,4,10,1,True,1,200,50,86.7
2972,distance,4,10,1,True,1,300,50,86.97
2973,distance,4,10,1,True,1,400,50,86.89
2974,distance,4,10,1,True,1,200,100,86.72000000000001
2975,distance,4,10,1,True,1,300,100,86.39
2976,distance,4,10,1,True,1,400,100,86.81
2977,distance,4,10,2,True,1,200,10,86.61000000000001
2978,distance,4,10,2,True,1,300,10,86.88
2979,distance,4,10,2,True,1,400,10,86.51
2980,distance,4,10,2,True,1,200,25,86.88
2981,distance,4,10,2,True,1,300,25,86.69
2982,distance,4,10,2,True,1,400,25,86.88
2983,distance,4,10,2,True,1,200,50,86.7
2984,distance,4,10,2,True,1,300,50,86.97
2985,distance,4,10,2,True,1,400,50,86.89
2986,distance,4,10,2,True,1,200,100,86.72000000000001
2987,distance,4,10,2,True,1,300,100,86.39
2988,distance,4,10,2,True,1,400,100,86.81
2989,distance,4,10,2.5,True,1,200,10,86.61000000000001
2990,distance,4,10,2.5,True,1,300,10,86.88
2991,distance,4,10,2.5,True,1,400,10,86.51
2992,distance,4,10,2.5,True,1,200,25,86.88
2993,distance,4,10,2.5,True,1,300,25,86.69
2994,distance,4,10,2.5,True,1,400,25,86.88
2995,distance,4,10,2.5,True,1,200,50,86.7
2996,distance,4,10,2.5,True,1,300,50,86.97
2997,distance,4,10,2.5,True,1,400,50,86.89
2998,distance,4,10,2.5,True,1,200,100,86.72000000000001
2999,distance,4,10,2.5,True,1,300,100,86.38
3000,distance,4,10,2.5,True,1,400,100,86.81
3001,distance,4,10,5,True,1,200,10,86.61000000000001
3002,distance,4,10,5,True,1,300,10,86.88
3003,distance,4,10,5,True,1,400,10,86.5
3004,distance,4,10,5,True,1,200,25,86.88
3005,distance,4,10,5,True,1,300,25,86.68
3006,distance,4,10,5,True,1,400,25,86.87
3007,distance,4,10,5,True,1,200,50,86.71000000000001
3008,distance,4,10,5,True,1,300,50,86.97
3009,distance,4,10,5,True,1,400,50,86.9
3010,distance,4,10,5,True,1,200,100,86.73
3011,distance,4,10,5,True,1,300,100,86.38
3012,distance,4,10,5,True,1,400,100,86.81
3013,distance,4,10,10,True,1,200,10,86.62
3014,distance,4,10,10,True,1,300,10,86.86
3015,distance,4,10,10,True,1,400,10,86.48
3016,distance,4,10,10,True,1,200,25,86.85000000000001
3017,distance,4,10,10,True,1,300,25,86.67
3018,distance,4,10,10,True,1,400,25,86.85000000000001
3019,distance,4,10,10,True,1,200,50,86.66
3020,distance,4,10,10,True,1,300,50,86.94000000000001
3021,distance,4,10,10,True,1,400,50,86.87
3022,distance,4,10,10,True,1,200,100,86.74000000000001
3023,distance,4,10,10,True,1,300,100,86.4
3024,distance,4,10,10,True,1,400,100,86.8
